,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor,pv_produced,pv_self_consumed,consumption,pv_self_consumption_rate,production_consumption_ratio,self_sufficiency_ratio_total,self_sufficiency_ratio_daytime,wasted_production_rate
921,2025-07-10 00:00:00+03:00,2.4,1.56,23.37,0.84,0.4,22.53,1.26,0.3,16.51,-4.49,jul,2025,7.56,34.9,11.53,13.09,0.33,2.67,0.88,0.97,0.01
922,2025-07-11 00:00:00+03:00,6.82,6.11,12.56,0.71,0.25,11.85,1.4,0.86,16.8,-4.2,jul,2025,7.58,18.4,5.84,11.95,0.32,1.54,0.49,0.55,0.05
923,2025-07-12 00:00:00+03:00,5.97,4.91,17.45,1.06,0.27,16.39,1.51,2.25,20.25,-0.75,jul,2025,7.59,32.3,14.85,19.76,0.46,1.63,0.75,0.81,0.07
924,2025-07-13 00:00:00+03:00,5.29,3.41,15.51,1.88,0.46,13.63,1.57,0.27,20.64,-0.36,jul,2025,7.61,27.3,11.79,15.2,0.43,1.8,0.78,0.87,0.01
925,2025-07-14 00:00:00+03:00,4.45,3.64,20.57,0.81,0.32,19.76,1.38,0.71,21.94,0.94,jul,2025,7.7,37.3,16.73,20.37,0.45,1.83,0.82,0.88,0.02
926,2025-07-15 00:00:00+03:00,3.47,2.24,22.89,1.23,0.36,21.66,1.89,0.35,22.63,1.63,jul,2025,7.72,39.9,17.01,19.25,0.43,2.07,0.88,0.98,0.01
927,2025-07-16 00:00:00+03:00,3.6,2.76,29.43,0.84,0.33,28.59,1.68,0.9,22.43,1.43,jul,2025,7.74,41.4,11.97,14.73,0.29,2.81,0.81,0.92,0.02
928,2025-07-17 00:00:00+03:00,3.75,2.69,22.03,1.06,0.39,20.97,1.56,1.03,22.86,1.86,jul,2025,7.75,41.4,19.37,22.06,0.47,1.88,0.88,0.94,0.02
929,2025-07-18 00:00:00+03:00,2.77,2.21,22.5,0.56,0.35,21.94,1.7,0.47,22.11,1.11,jul,2025,7.77,41.3,18.8,21.01,0.46,1.97,0.89,0.97,0.01
930,2025-07-19 00:00:00+03:00,1.68,1.65,33.22,0.03,0.05,33.19,1.55,0.09,21.18,0.17,jul,2025,7.79,40.9,7.68,9.33,0.19,4.38,0.82,0.99,0.0
931,2025-07-20 00:00:00+03:00,5.58,4.2,18.85,1.38,0.31,17.47,1.46,2.01,22.28,1.28,jul,2025,7.81,34.6,15.75,19.95,0.46,1.73,0.79,0.85,0.06
932,2025-07-21 00:00:00+03:00,6.04,4.81,15.42,1.23,0.26,14.19,1.86,1.24,21.57,0.57,jul,2025,7.83,27.5,12.08,16.89,0.44,1.63,0.72,0.8,0.05
933,2025-07-22 00:00:00+03:00,8.8,7.94,8.77,0.86,0.15,7.91,1.51,1.06,20.99,-0.01,jul,2025,7.85,17.5,8.73,16.67,0.5,1.05,0.52,0.58,0.06
934,2025-07-23 00:00:00+03:00,6.53,4.26,14.54,2.27,0.4,12.27,1.57,1.6,23.32,2.32,jul,2025,7.95,29.4,14.86,19.12,0.51,1.54,0.78,0.85,0.05
935,2025-07-24 00:00:00+03:00,3.43,2.98,18.02,0.45,0.36,17.57,2.18,0.17,22.6,1.6,jul,2025,8.05,33.7,15.68,18.66,0.47,1.81,0.84,0.95,0.01
936,2025-07-25 00:00:00+03:00,3.31,2.18,22.21,1.13,0.52,21.08,1.93,0.2,22.7,1.7,jul,2025,8.07,38.2,15.99,18.17,0.42,2.1,0.88,0.98,0.01
937,2025-07-26 00:00:00+03:00,4.67,3.35,22.68,1.32,0.3,21.36,1.56,0.58,21.42,0.42,jul,2025,8.1,37.2,14.52,17.87,0.39,2.08,0.81,0.89,0.02
938,2025-07-27 00:00:00+03:00,8.03,6.79,19.4,1.24,0.36,18.16,1.66,0.46,21.53,0.53,jul,2025,8.12,35.5,16.1,22.89,0.45,1.55,0.7,0.76,0.01
939,2025-07-28 00:00:00+03:00,8.05,6.03,15.89,2.02,0.34,13.87,1.81,2.36,21.85,0.85,jul,2025,8.15,27.8,11.91,17.94,0.43,1.55,0.66,0.74,0.08
940,2025-07-29 00:00:00+03:00,6.13,4.71,8.65,1.42,0.32,7.23,1.47,1.39,21.89,0.89,jul,2025,8.17,18.4,9.75,14.46,0.53,1.27,0.67,0.75,0.08
941,2025-07-30 00:00:00+03:00,5.15,3.82,14.7,1.33,0.22,13.37,1.6,1.02,21.5,0.5,jul,2025,8.2,26.6,11.9,15.72,0.45,1.69,0.76,0.84,0.04
942,2025-07-31 00:00:00+03:00,10.1,8.13,8.76,1.97,0.26,6.79,1.83,1.55,22.02,1.02,jul,2025,8.22,22.5,13.74,21.87,0.61,1.03,0.63,0.69,0.07
943,2025-08-01 00:00:00+03:00,5.67,4.12,12.55,1.55,0.26,11.0,1.48,1.38,21.28,0.27,aug,2025,8.4,22.9,10.35,14.47,0.45,1.58,0.72,0.8,0.06
944,2025-08-02 00:00:00+03:00,4.27,2.96,20.65,1.31,0.34,19.34,1.4,0.99,19.49,-1.51,aug,2025,8.43,31.8,11.15,14.11,0.35,2.25,0.79,0.88,0.03
945,2025-08-03 00:00:00+03:00,5.39,4.09,15.34,1.3,0.32,14.04,1.81,0.76,19.72,-1.28,aug,2025,8.46,28.1,12.76,16.85,0.45,1.67,0.76,0.85,0.03
946,2025-08-04 00:00:00+03:00,4.7,4.02,20.17,0.68,0.28,19.49,1.94,1.41,21.27,0.27,aug,2025,8.48,35.4,15.23,19.25,0.43,1.84,0.79,0.88,0.04
947,2025-08-05 00:00:00+03:00,6.44,5.18,11.02,1.26,0.31,9.76,1.91,0.74,17.9,-3.1,aug,2025,8.51,18.8,7.78,12.96,0.41,1.45,0.6,0.7,0.04
948,2025-08-06 00:00:00+03:00,5.86,4.14,14.89,1.72,0.27,13.17,2.04,1.58,17.11,-3.89,aug,2025,8.54,22.8,7.91,12.05,0.35,1.89,0.66,0.79,0.07
949,2025-08-07 00:00:00+03:00,5.49,4.14,15.79,1.35,0.32,14.44,2.02,1.18,17.6,-3.4,aug,2025,8.57,35.5,19.71,23.85,0.56,1.49,0.83,0.9,0.03
950,2025-08-08 00:00:00+03:00,2.8,2.46,15.07,0.34,0.25,14.73,1.85,0.37,16.32,-4.68,aug,2025,8.67,21.5,6.43,8.89,0.3,2.42,0.72,0.91,0.02
951,2025-08-09 00:00:00+03:00,9.01,6.96,13.91,2.05,0.25,11.86,1.69,3.07,17.59,-3.41,aug,2025,8.7,28.9,14.99,21.95,0.52,1.32,0.68,0.74,0.11
952,2025-08-10 00:00:00+03:00,4.58,3.58,18.34,1.0,0.37,17.34,1.86,0.7,17.32,-3.68,aug,2025,8.81,29.3,10.96,14.54,0.37,2.02,0.75,0.86,0.02
953,2025-08-11 00:00:00+03:00,5.92,4.61,15.79,1.31,0.22,14.48,1.64,1.65,15.58,-5.42,aug,2025,8.84,28.0,12.21,16.82,0.44,1.66,0.73,0.8,0.06
954,2025-08-12 00:00:00+03:00,4.77,2.91,21.23,1.86,0.4,19.37,2.57,0.32,15.6,-5.4,aug,2025,8.87,28.6,7.37,10.28,0.26,2.78,0.72,0.96,0.01
955,2025-08-13 00:00:00+03:00,6.63,5.74,16.15,0.89,0.22,15.26,3.17,1.68,16.42,-4.58,aug,2025,8.98,31.8,15.65,21.39,0.49,1.49,0.73,0.86,0.05
956,2025-08-14 00:00:00+03:00,5.31,3.92,18.68,1.39,0.33,17.29,2.56,1.24,18.47,-2.53,aug,2025,9.01,33.1,14.42,18.34,0.44,1.8,0.79,0.91,0.04
957,2025-08-15 00:00:00+03:00,7.53,6.07,7.27,1.46,0.18,5.81,1.83,1.58,19.58,-1.42,aug,2025,9.04,23.2,15.93,22.0,0.69,1.05,0.72,0.79,0.07
958,2025-08-16 00:00:00+03:00,7.76,6.33,7.87,1.43,0.19,6.44,2.49,1.02,12.7,-8.3,aug,2025,9.07,15.2,7.33,13.66,0.48,1.11,0.54,0.66,0.07
959,2025-08-17 00:00:00+03:00,7.3,5.82,15.57,1.48,0.22,14.09,1.75,0.17,13.15,-7.85,aug,2025,9.1,26.6,11.03,16.85,0.41,1.58,0.65,0.73,0.01
960,2025-08-18 00:00:00+03:00,4.69,4.51,21.51,0.18,0.26,21.33,1.8,0.48,15.09,-5.91,aug,2025,9.21,33.1,11.59,16.1,0.35,2.06,0.72,0.81,0.01
961,2025-08-19 00:00:00+03:00,3.87,2.74,17.21,1.13,0.36,16.08,1.73,0.72,13.68,-7.32,aug,2025,9.32,29.3,12.09,14.83,0.41,1.98,0.82,0.92,0.02
962,2025-08-20 00:00:00+03:00,10.02,7.68,15.86,2.34,0.24,13.52,2.56,1.92,10.82,-10.17,aug,2025,9.35,26.4,10.54,18.22,0.4,1.45,0.58,0.67,0.07
963,2025-08-21 00:00:00+03:00,9.31,8.06,6.62,1.25,0.26,5.37,4.19,1.69,10.35,-10.65,aug,2025,9.39,14.6,7.98,16.04,0.55,0.91,0.5,0.67,0.12
964,2025-08-22 00:00:00+03:00,7.65,6.59,15.24,1.06,0.37,14.18,4.66,0.27,8.7,-12.3,aug,2025,9.42,23.8,8.56,15.15,0.36,1.57,0.57,0.82,0.01
965,2025-08-23 00:00:00+03:00,8.96,7.29,15.22,1.67,0.35,13.55,4.63,0.94,11.0,-10.0,aug,2025,9.53,30.3,15.08,22.37,0.5,1.35,0.67,0.85,0.03
966,2025-08-24 00:00:00+03:00,6.0,4.97,9.8,1.03,0.32,8.77,3.85,0.49,10.22,-10.78,aug,2025,9.56,16.3,6.5,11.47,0.4,1.42,0.57,0.85,0.03
967,2025-08-25 00:00:00+03:00,8.72,8.15,15.53,0.57,0.26,14.96,4.68,0.35,10.87,-10.13,aug,2025,9.59,21.0,5.47,13.62,0.26,1.54,0.4,0.61,0.02
968,2025-08-26 00:00:00+03:00,12.76,10.44,8.77,2.32,0.22,6.45,4.61,1.98,11.1,-9.9,aug,2025,9.62,23.2,14.43,24.87,0.62,0.93,0.58,0.71,0.09
969,2025-08-27 00:00:00+03:00,10.06,8.35,13.18,1.71,0.4,11.47,4.56,0.71,11.7,-9.3,aug,2025,9.65,25.5,12.32,20.67,0.48,1.23,0.6,0.76,0.03
970,2025-08-28 00:00:00+03:00,10.11,8.2,7.63,1.91,0.15,5.72,3.91,2.52,12.48,-8.52,aug,2025,9.85,16.6,8.97,17.17,0.54,0.97,0.52,0.68,0.15
971,2025-08-29 00:00:00+03:00,16.12,15.78,0.34,0.34,0.02,0.0,3.47,0.0,13.2,-7.8,aug,2025,9.88,3.9,3.56,19.34,0.91,0.2,0.18,0.22,0.0
972,2025-08-30 00:00:00+03:00,22.86,22.36,1.13,0.5,0.08,0.63,3.81,0.44,14.45,-6.55,aug,2025,9.91,4.0,2.87,25.23,0.72,0.16,0.11,0.13,0.11
973,2025-08-31 00:00:00+03:00,18.03,17.41,1.06,0.62,0.06,0.44,6.18,0.44,14.65,-6.35,aug,2025,9.94,5.7,4.64,22.05,0.81,0.26,0.21,0.29,0.08
974,2025-09-01 00:00:00+03:00,15.0,13.79,3.19,1.21,0.1,1.98,4.17,1.29,15.02,-5.98,sep,2025,10.05,12.8,9.61,23.4,0.75,0.55,0.41,0.5,0.1
975,2025-09-02 00:00:00+03:00,9.01,7.26,11.66,1.75,0.17,9.91,3.54,2.21,15.95,-5.05,sep,2025,10.08,20.3,8.64,15.9,0.43,1.28,0.54,0.7,0.11
976,2025-09-03 00:00:00+03:00,11.59,11.25,1.79,0.34,0.07,1.45,3.85,0.36,15.48,-5.52,sep,2025,10.11,4.8,3.01,14.26,0.63,0.34,0.21,0.29,0.08
977,2025-09-04 00:00:00+03:00,9.96,9.07,6.55,0.89,0.18,5.66,4.03,1.13,16.12,-4.88,sep,2025,10.14,17.8,11.25,20.32,0.63,0.88,0.55,0.69,0.06
978,2025-09-05 00:00:00+03:00,8.34,7.26,9.33,1.08,0.14,8.25,3.63,2.18,18.2,-2.8,sep,2025,10.26,20.0,10.67,17.93,0.53,1.12,0.6,0.75,0.11
979,2025-09-06 00:00:00+03:00,10.01,8.23,9.24,1.78,0.28,7.46,5.67,1.01,18.19,-2.81,sep,2025,10.37,21.1,11.86,20.09,0.56,1.05,0.59,0.82,0.05
980,2025-09-07 00:00:00+03:00,8.31,7.72,1.97,0.59,0.09,1.38,2.95,0.76,17.11,-3.89,sep,2025,10.4,5.1,3.13,10.85,0.61,0.47,0.29,0.4,0.15
981,2025-09-08 00:00:00+03:00,6.74,5.75,9.2,0.99,0.26,8.21,3.41,1.15,17.89,-3.11,sep,2025,10.43,19.3,10.1,15.85,0.52,1.22,0.64,0.81,0.06
982,2025-09-09 00:00:00+03:00,6.39,5.8,12.29,0.59,0.09,11.7,2.4,1.21,17.11,-3.89,sep,2025,10.46,16.1,3.81,9.61,0.24,1.68,0.4,0.53,0.08
983,2025-09-10 00:00:00+03:00,11.71,11.07,11.66,0.64,0.13,11.02,3.53,1.47,16.62,-4.38,sep,2025,10.57,18.5,6.84,17.91,0.37,1.03,0.38,0.48,0.08
984,2025-09-11 00:00:00+03:00,5.99,4.85,7.56,1.14,0.23,6.42,3.06,0.97,19.49,-1.51,sep,2025,10.6,15.7,8.14,12.99,0.52,1.21,0.63,0.82,0.06
985,2025-09-12 00:00:00+03:00,24.38,24.01,0.92,0.37,0.06,0.55,9.13,0.52,15.76,-5.24,sep,2025,10.62,4.3,3.38,27.39,0.79,0.16,0.12,0.19,0.12
986,2025-09-13 00:00:00+03:00,14.24,12.65,5.62,1.59,0.12,4.03,6.65,1.33,15.53,-5.47,sep,2025,10.65,15.3,9.68,22.33,0.63,0.69,0.43,0.62,0.09
987,2025-09-14 00:00:00+03:00,8.73,7.31,4.69,1.42,0.23,3.27,2.86,0.73,14.78,-6.22,sep,2025,10.76,13.8,9.11,16.42,0.66,0.84,0.55,0.67,0.05
988,2025-09-15 00:00:00+03:00,8.28,7.23,4.47,1.05,0.12,3.42,2.66,2.17,14.87,-6.13,sep,2025,10.79,9.2,4.73,11.96,0.51,0.77,0.4,0.51,0.24
989,2025-09-16 00:00:00+03:00,8.07,6.9,7.35,1.17,0.21,6.18,4.05,0.89,14.9,-6.1,sep,2025,10.9,14.8,7.45,14.35,0.5,1.03,0.52,0.72,0.06
990,2025-09-17 00:00:00+03:00,11.66,10.27,4.24,1.39,0.13,2.85,4.12,0.91,13.95,-7.05,sep,2025,10.93,13.0,8.76,19.03,0.67,0.68,0.46,0.59,0.07
991,2025-09-18 00:00:00+03:00,14.92,13.54,3.26,1.38,0.11,1.88,4.39,1.31,14.05,-6.95,sep,2025,11.04,12.2,8.94,22.48,0.73,0.54,0.4,0.49,0.11
992,2025-09-19 00:00:00+03:00,12.29,11.13,5.31,1.16,0.12,4.15,4.66,1.94,12.76,-8.24,sep,2025,11.06,11.7,6.39,17.52,0.55,0.67,0.36,0.5,0.17
993,2025-09-20 00:00:00+03:00,14.36,13.13,2.96,1.23,0.07,1.73,6.3,1.17,15.42,-5.58,sep,2025,11.09,8.7,5.74,18.87,0.66,0.46,0.3,0.46,0.13
994,2025-09-21 00:00:00+03:00,10.72,10.08,1.84,0.64,0.14,1.2,3.97,0.33,16.9,-4.1,sep,2025,11.11,9.1,7.26,17.34,0.8,0.52,0.42,0.54,0.04
995,2025-09-22 00:00:00+03:00,7.1,6.37,7.92,0.73,0.26,7.19,2.85,0.58,12.31,-8.69,sep,2025,11.22,14.5,6.58,12.95,0.45,1.12,0.51,0.65,0.04
996,2025-09-23 00:00:00+03:00,14.6,13.39,3.72,1.21,0.1,2.51,5.34,1.42,7.54,-13.46,sep,2025,11.25,11.7,7.98,21.37,0.68,0.55,0.37,0.5,0.12
997,2025-09-24 00:00:00+03:00,17.36,15.8,3.72,1.56,0.13,2.16,8.35,0.85,7.53,-13.47,sep,2025,11.27,13.0,9.28,25.08,0.71,0.52,0.37,0.55,0.07
998,2025-09-25 00:00:00+03:00,17.77,16.8,2.37,0.97,0.08,1.4,7.85,0.73,9.31,-11.69,sep,2025,11.21,9.1,6.73,23.53,0.74,0.39,0.29,0.43,0.08
999,2025-09-26 00:00:00+03:00,13.15,12.62,5.18,0.53,0.14,4.65,9.59,0.42,8.56,-12.44,sep,2025,11.15,13.4,8.22,20.84,0.61,0.64,0.39,0.73,0.03
1000,2025-09-27 00:00:00+03:00,16.48,16.02,1.08,0.46,0.05,0.62,10.05,0.35,9.06,-11.94,sep,2025,11.09,12.7,11.62,27.64,0.91,0.46,0.42,0.66,0.03
1001,2025-09-28 00:00:00+03:00,22.33,21.46,2.65,0.87,0.06,1.78,11.59,1.78,8.9,-12.1,sep,2025,10.95,10.3,7.65,29.11,0.74,0.35,0.26,0.44,0.17
1002,2025-09-29 00:00:00+03:00,19.19,18.25,2.43,0.94,0.11,1.49,9.48,0.92,5.95,-15.05,sep,2025,10.97,11.2,8.77,27.02,0.78,0.41,0.32,0.5,0.08
1003,2025-09-30 00:00:00+03:00,20.5,19.23,3.28,1.27,0.07,2.01,11.67,1.26,5.98,-15.02,sep,2025,10.82,11.1,7.82,27.05,0.7,0.41,0.29,0.51,0.11
1004,2025-10-01 00:00:00+03:00,20.17,19.16,1.64,1.01,0.08,0.63,11.49,0.55,6.11,-14.89,oct,2025,10.84,9.8,8.16,27.32,0.83,0.36,0.3,0.52,0.06
1005,2025-10-02 00:00:00+03:00,33.2,32.33,1.84,0.87,0.04,0.97,18.23,0.97,5.59,-15.41,oct,2025,10.7,9.4,7.56,39.89,0.8,0.24,0.19,0.35,0.1
1006,2025-10-03 00:00:00+03:00,37.13,36.01,2.42,1.12,0.05,1.3,20.1,0.98,4.56,-16.44,oct,2025,10.63,10.8,8.38,44.39,0.78,0.24,0.19,0.34,0.09
1007,2025-10-04 00:00:00+03:00,23.19,22.81,0.49,0.38,0.02,0.11,11.15,0.11,7.77,-13.23,oct,2025,10.57,4.8,4.31,27.12,0.9,0.18,0.16,0.27,0.02
1008,2025-10-05 00:00:00+03:00,28.05,28.03,0.02,0.02,0.0,0.0,13.51,0.0,9.47,-11.53,oct,2025,10.5,2.1,2.08,30.11,0.99,0.07,0.07,0.13,0.0
1009,2025-10-06 00:00:00+03:00,20.69,20.13,2.8,0.56,0.08,2.24,7.72,0.59,10.15,-10.85,oct,2025,10.44,7.7,4.9,25.03,0.64,0.31,0.2,0.28,0.08
1010,2025-10-07 00:00:00+03:00,19.35,18.68,1.65,0.67,0.05,0.98,7.61,0.7,10.25,-10.75,oct,2025,10.37,7.2,5.55,24.23,0.77,0.3,0.23,0.33,0.1
1011,2025-10-08 00:00:00+03:00,21.97,21.91,0.06,0.06,0.0,0.0,8.2,0.0,12.7,-8.3,oct,2025,10.22,1.9,1.84,23.75,0.97,0.08,0.08,0.12,0.0
1012,2025-10-09 00:00:00+03:00,20.06,19.28,1.26,0.78,0.04,0.48,8.0,0.48,11.35,-9.65,oct,2025,10.24,8.6,7.34,26.62,0.85,0.32,0.28,0.39,0.06
1013,2025-10-10 00:00:00+03:00,20.3,19.59,1.31,0.71,0.03,0.6,10.69,0.6,9.2,-11.8,oct,2025,10.09,6.3,4.99,24.58,0.79,0.26,0.2,0.36,0.1
1014,2025-10-11 00:00:00+03:00,21.76,21.04,1.41,0.72,0.05,0.69,11.94,0.36,9.98,-11.02,oct,2025,10.11,7.7,6.29,27.33,0.82,0.28,0.23,0.41,0.05
1015,2025-10-12 00:00:00+03:00,23.28,22.98,1.0,0.3,0.03,0.7,11.72,0.14,6.9,-14.1,oct,2025,9.96,7.6,6.6,29.58,0.87,0.26,0.22,0.37,0.02
1016,2025-10-13 00:00:00+03:00,24.42,23.83,0.75,0.59,0.02,0.16,11.33,0.16,5.46,-15.54,oct,2025,9.89,5.2,4.45,28.28,0.86,0.18,0.16,0.26,0.03
1017,2025-10-14 00:00:00+03:00,21.16,20.63,0.74,0.53,0.03,0.21,10.67,0.21,5.48,-15.52,oct,2025,9.82,5.4,4.66,25.29,0.86,0.21,0.18,0.32,0.04
1018,2025-10-15 00:00:00+03:00,23.43,22.93,0.5,0.5,0.02,0.0,12.14,0.0,6.09,-14.91,oct,2025,9.75,4.6,4.1,27.03,0.89,0.17,0.15,0.28,0.0
1019,2025-10-16 00:00:00+03:00,25.36,24.7,1.3,0.66,0.07,0.64,14.14,0.6,6.66,-14.34,oct,2025,9.68,5.0,3.7,28.4,0.74,0.18,0.13,0.26,0.12
1020,2025-10-17 00:00:00+03:00,24.67,24.3,0.41,0.37,0.02,0.04,14.2,0.04,2.17,-18.83,oct,2025,9.61,4.1,3.69,27.99,0.9,0.15,0.13,0.27,0.01
1021,2025-10-18 00:00:00+03:00,33.05,32.92,0.13,0.13,0.0,0.0,19.86,0.0,0.65,-20.35,oct,2025,9.46,3.9,3.77,36.69,0.97,0.11,0.1,0.22,0.0
1022,2025-10-19 00:00:00+03:00,27.18,26.88,0.35,0.3,0.02,0.05,16.61,0.05,2.87,-18.13,oct,2025,9.47,4.1,3.75,30.63,0.91,0.13,0.12,0.27,0.01
1023,2025-10-20 00:00:00+03:00,32.14,31.92,0.26,0.22,0.01,0.04,18.55,0.04,3.41,-17.59,oct,2025,9.32,3.6,3.34,35.26,0.93,0.1,0.09,0.2,0.01
1024,2025-10-21 00:00:00+03:00,30.62,30.39,0.23,0.23,0.01,0.0,14.26,0.0,7.59,-13.41,oct,2025,9.33,3.4,3.17,33.56,0.93,0.1,0.09,0.16,0.0
1025,2025-10-22 00:00:00+03:00,26.27,26.27,0.0,0.0,0.0,0.0,14.69,0.0,7.24,-13.76,oct,2025,9.17,0.6,0.6,26.87,1.0,0.02,0.02,0.05,0.0
1026,2025-10-23 00:00:00+03:00,33.55,33.55,0.0,0.0,0.0,0.0,14.36,0.0,7.41,-13.59,oct,2025,9.19,0.7,0.7,34.25,1.0,0.02,0.02,0.04,0.0
1027,2025-10-24 00:00:00+03:00,30.19,30.18,0.01,0.01,0.0,0.0,17.91,0.0,7.71,-13.29,oct,2025,9.03,0.9,0.89,31.07,0.99,0.03,0.03,0.07,0.0
1028,2025-10-25 00:00:00+03:00,36.51,36.51,0.0,0.0,0.0,0.0,17.17,0.0,10.01,-10.99,oct,2025,8.96,0.7,0.7,37.21,1.0,0.02,0.02,0.03,0.0
1029,2025-10-26 00:00:00+03:00,26.12,26.07,0.05,0.05,0.01,0.0,18.18,0.0,8.58,-12.42,oct,2025,8.88,1.2,1.15,27.22,0.96,0.04,0.04,0.13,0.0
1030,2025-10-27 00:00:00+02:00,25.35,25.19,0.16,0.16,0.02,0.0,15.5,0.0,6.6,-14.4,oct,2025,8.81,2.9,2.74,27.93,0.94,0.1,0.1,0.22,0.0
1031,2025-10-28 00:00:00+02:00,25.11,24.89,0.22,0.22,0.02,0.0,19.17,0.0,3.31,-17.69,oct,2025,8.73,2.8,2.58,27.47,0.92,0.1,0.09,0.31,0.0
1032,2025-10-29 00:00:00+02:00,28.74,28.68,0.06,0.06,0.0,0.0,21.77,0.0,3.67,-17.33,oct,2025,8.58,2.1,2.04,30.72,0.97,0.07,0.07,0.23,0.0
1033,2025-10-30 00:00:00+02:00,33.25,33.12,0.15,0.13,0.0,0.02,23.6,0.02,5.63,-15.37,oct,2025,8.59,2.5,2.35,35.47,0.94,0.07,0.07,0.2,0.01
1034,2025-10-31 00:00:00+02:00,35.83,35.81,0.02,0.02,0.0,0.0,19.22,0.0,6.49,-14.51,oct,2025,8.43,1.2,1.18,36.99,0.98,0.03,0.03,0.07,0.0
1035,2025-11-01 00:00:00+02:00,29.74,29.59,0.19,0.15,0.02,0.04,22.92,0.04,5.6,-15.4,nov,2025,8.43,2.4,2.21,31.8,0.92,0.08,0.07,0.25,0.02
1036,2025-11-02 00:00:00+02:00,23.79,23.79,0.0,0.0,0.0,0.0,15.31,0.0,7.94,-13.06,nov,2025,8.28,0.4,0.4,24.19,1.0,0.02,0.02,0.05,0.0
1037,2025-11-03 00:00:00+02:00,28.08,28.05,0.03,0.03,0.0,0.0,23.17,0.0,7.63,-13.37,nov,2025,8.2,1.4,1.37,29.42,0.98,0.05,0.05,0.22,0.0
1038,2025-11-04 00:00:00+02:00,33.2,33.16,0.04,0.04,0.0,0.0,26.39,0.0,8.46,-12.54,nov,2025,8.12,1.5,1.46,34.62,0.97,0.04,0.04,0.18,0.0
1039,2025-11-05 00:00:00+02:00,27.64,27.64,0.0,0.0,0.0,0.0,20.41,0.0,11.03,-9.97,nov,2025,8.05,0.7,0.7,28.34,1.0,0.02,0.02,0.09,0.0
1040,2025-11-06 00:00:00+02:00,28.7,28.65,0.05,0.05,0.01,0.0,19.76,0.0,10.29,-10.71,nov,2025,7.97,0.9,0.85,29.5,0.94,0.03,0.03,0.09,0.0
1041,2025-11-07 00:00:00+02:00,26.25,26.25,0.0,0.0,0.0,0.0,20.57,0.0,10.18,-10.82,nov,2025,7.89,0.7,0.7,26.95,1.0,0.03,0.03,0.11,0.0
1042,2025-11-08 00:00:00+02:00,27.19,27.19,0.0,0.0,0.0,0.0,17.25,0.0,8.23,-12.77,nov,2025,7.81,0.3,0.3,27.49,1.0,0.01,0.01,0.03,0.0
1043,2025-11-09 00:00:00+02:00,38.07,38.07,0.0,0.0,0.0,0.0,21.83,0.0,6.62,-14.38,nov,2025,7.74,0.5,0.5,38.57,1.0,0.01,0.01,0.03,0.0
1044,2025-11-10 00:00:00+02:00,28.88,28.8,0.15,0.08,0.01,0.07,25.51,0.07,5.81,-15.19,nov,2025,7.66,1.3,1.15,29.95,0.88,0.04,0.04,0.26,0.05
1045,2025-11-11 00:00:00+02:00,22.9,22.81,0.09,0.09,0.01,0.0,18.56,0.0,5.33,-15.67,nov,2025,7.58,1.8,1.71,24.52,0.95,0.07,0.07,0.29,0.0
1046,2025-11-12 00:00:00+02:00,34.73,34.71,0.02,0.02,0.0,0.0,27.52,0.0,8.47,-12.53,nov,2025,7.5,1.5,1.48,36.19,0.99,0.04,0.04,0.17,0.0
1047,2025-11-13 00:00:00+02:00,29.23,29.23,0.0,0.0,0.0,0.0,20.53,0.0,7.81,-13.19,nov,2025,7.51,0.5,0.5,29.73,1.0,0.02,0.02,0.05,0.0
1048,2025-11-14 00:00:00+02:00,35.36,35.33,0.03,0.03,0.0,0.0,27.74,0.0,0.59,-20.41,nov,2025,7.34,1.2,1.17,36.5,0.98,0.03,0.03,0.13,0.0
1049,2025-11-15 00:00:00+02:00,45.57,45.57,0.0,0.0,0.0,0.0,30.37,0.0,-0.57,-21.57,nov,2025,7.35,0.0,0.0,45.57,0.0,0.0,0.0,0.0,0.0
1050,2025-11-16 00:00:00+02:00,37.81,37.81,0.0,0.0,0.0,0.0,24.58,0.0,2.28,-18.72,nov,2025,7.18,0.0,0.0,37.81,0.0,0.0,0.0,0.0,0.0
1051,2025-11-17 00:00:00+02:00,32.93,32.93,0.0,0.0,0.0,0.0,22.36,0.0,-0.58,-21.58,nov,2025,7.19,0.0,0.0,32.93,0.0,0.0,0.0,0.0,0.0
1052,2025-11-18 00:00:00+02:00,44.49,44.49,0.0,0.0,0.0,0.0,30.67,0.0,-6.33,-27.33,nov,2025,7.02,0.1,0.1,44.59,1.0,0.0,0.0,0.01,0.0
1053,2025-11-19 00:00:00+02:00,51.98,51.98,0.0,0.0,0.0,0.0,42.61,0.0,-6.32,-27.32,nov,2025,6.94,0.1,0.1,52.08,1.0,0.0,0.0,0.01,0.0
1054,2025-11-20 00:00:00+02:00,47.62,47.62,0.0,0.0,0.0,0.0,38.44,0.0,-0.19,-21.19,nov,2025,6.86,0.0,0.0,47.62,0.0,0.0,0.0,0.0,0.0
1055,2025-11-21 00:00:00+02:00,39.63,39.63,0.0,0.0,0.0,0.0,32.07,0.0,-0.27,-21.27,nov,2025,6.78,0.0,0.0,39.63,0.0,0.0,0.0,0.0,0.0
