,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor,pv_produced,pv_self_consumed,consumption,pv_self_consumption_rate,production_consumption_ratio,self_sufficiency_ratio_total,self_sufficiency_ratio_daytime,wasted_production_rate
0,2023-01-01 00:00:00+02:00,36.59,36.59,0.0,0.0,0.0,0.0,31.19,0.0,-0.6,-21.6,jan,2023,5.729805213076107,0.0,0.0,36.59,0.0,0.0,0.0,0.0,0.0
1,2023-01-02 00:00:00+02:00,74.13,74.13,0.0,0.0,0.0,0.0,54.91,0.0,-2.22,-23.22,jan,2023,5.729170357143518,0.0,0.0,74.13,0.0,0.0,0.0,0.0,0.0
2,2023-01-03 00:00:00+02:00,56.72,56.72,0.0,0.0,0.0,0.0,42.15,0.0,-0.28,-21.28,jan,2023,5.895132514311468,0.0,0.0,56.72,0.0,0.0,0.0,0.0,0.0
3,2023-01-04 00:00:00+02:00,55.46,55.46,0.0,0.0,0.0,0.0,42.48,0.0,-3.97,-24.97,jan,2023,5.894355056219501,0.0,0.0,55.46,0.0,0.0,0.0,0.0,0.0
4,2023-01-05 00:00:00+02:00,58.26,58.26,0.0,0.0,0.0,0.0,48.03,0.0,-10.01,-31.01,jan,2023,5.893501291832824,0.0,0.0,58.26,0.0,0.0,0.0,0.0,0.0
5,2023-01-06 00:00:00+02:00,60.63,60.63,0.0,0.0,0.0,0.0,45.57,0.0,-9.29,-30.29,jan,2023,5.975900896797208,0.0,0.0,60.63,0.0,0.0,0.0,0.0,0.0
6,2023-01-07 00:00:00+02:00,61.25,61.25,0.0,0.0,0.0,0.0,44.27,0.0,-7.25,-28.25,jan,2023,5.97488311462443,0.0,0.0,61.25,0.0,0.0,0.0,0.0,0.0
7,2023-01-08 00:00:00+02:00,50.25,50.25,0.0,0.0,0.0,0.0,39.65,0.0,-5.41,-26.41,jan,2023,6.057110517120648,0.0,0.0,50.25,0.0,0.0,0.0,0.0,0.0
8,2023-01-09 00:00:00+02:00,61.92,61.92,0.0,0.0,0.0,0.0,55.19,0.0,-3.36,-24.36,jan,2023,6.139245168256878,0.0,0.0,61.92,0.0,0.0,0.0,0.0,0.0
9,2023-01-10 00:00:00+02:00,48.23,48.23,0.0,0.0,0.0,0.0,35.63,0.0,-1.97,-22.97,jan,2023,6.137948839417445,0.0,0.0,48.23,0.0,0.0,0.0,0.0,0.0
10,2023-01-11 00:00:00+02:00,47.98,47.98,0.0,0.0,0.0,0.0,39.23,0.0,2.96,-18.04,jan,2023,6.219883277881925,0.0,0.0,47.98,0.0,0.0,0.0,0.0,0.0
11,2023-01-12 00:00:00+02:00,37.21,37.2,0.01,0.01,0.0,0.0,31.1,0.0,3.37,-17.63,jan,2023,6.218376365317326,0.3,0.29,37.49,0.9666666666666667,0.008002133902373965,0.01,0.05,0.0
12,2023-01-13 00:00:00+02:00,53.72,53.72,0.0,0.0,0.0,0.0,43.94,0.0,3.03,-17.97,jan,2023,6.383422666605121,0.6,0.6,54.32,1.0,0.011045655375552282,0.01,0.06,0.0
13,2023-01-14 00:00:00+02:00,60.97,60.97,0.0,0.0,0.0,0.0,44.15,0.0,3.92,-17.08,jan,2023,6.381682746392167,0.3,0.3,61.269999999999996,1.0,0.004896360372123388,0.0,0.02,0.0
14,2023-01-15 00:00:00+02:00,47.17,47.17,0.0,0.0,0.0,0.0,39.64,0.0,3.18,-17.82,jan,2023,6.463150727918684,0.2,0.2,47.370000000000005,1.0,0.004222081486172683,0.0,0.03,0.0
15,2023-01-16 00:00:00+02:00,59.99,59.99,0.0,0.0,0.0,0.0,43.9,0.0,2.7,-18.3,jan,2023,6.544486911636338,0.8,0.8,60.79,1.0,0.013160059220266493,0.01,0.05,0.0
16,2023-01-17 00:00:00+02:00,49.15,49.15,0.0,0.0,0.0,0.0,41.23,0.0,1.07,-19.93,jan,2023,6.625684674881843,0.4,0.4,49.55,1.0,0.008072653884964682,0.01,0.05,0.0
17,2023-01-18 00:00:00+02:00,55.51,55.51,0.0,0.0,0.0,0.0,45.08,0.0,1.39,-19.61,jan,2023,6.623404028590643,0.9,0.9,56.41,1.0,0.015954617975536253,0.02,0.08,0.0
18,2023-01-19 00:00:00+02:00,54.59,54.59,0.0,0.0,0.0,0.0,37.23,0.0,0.04,-20.96,jan,2023,6.7043047759801695,0.8,0.8,55.39,1.0,0.014443040259974725,0.01,0.04,0.0
19,2023-01-20 00:00:00+02:00,66.67,66.67,0.0,0.0,0.0,0.0,54.07,0.0,-3.24,-24.24,jan,2023,6.785046351742956,0.6,0.6,67.27,1.0,0.008919280511372083,0.01,0.05,0.0
20,2023-01-21 00:00:00+02:00,57.96,57.96,0.0,0.0,0.0,0.0,43.34,0.0,-3.25,-24.25,jan,2023,6.865621615799586,0.6,0.6,58.56,1.0,0.010245901639344262,0.01,0.04,0.0
21,2023-01-22 00:00:00+02:00,48.57,48.57,0.0,0.0,0.0,0.0,32.07,0.0,-4.38,-25.38,jan,2023,6.946023051733338,0.7,0.7,49.27,1.0,0.014207428455449561,0.01,0.04,0.0
22,2023-01-23 00:00:00+02:00,44.05,44.05,0.0,0.0,0.0,0.0,34.14,0.0,-2.22,-23.22,jan,2023,7.026242960068026,0.2,0.2,44.25,1.0,0.004519774011299435,0.0,0.02,0.0
23,2023-01-24 00:00:00+02:00,46.79,46.79,0.0,0.0,0.0,0.0,35.78,0.0,-0.2,-21.2,jan,2023,7.106273664097712,0.0,0.0,46.79,0.0,0.0,0.0,0.0,0.0
24,2023-01-25 00:00:00+02:00,42.46,42.46,0.0,0.0,0.0,0.0,30.52,0.0,3.14,-17.86,jan,2023,7.186107024860346,0.5,0.5,42.96,1.0,0.011638733705772812,0.01,0.04,0.0
25,2023-01-26 00:00:00+02:00,33.57,33.52,0.05,0.05,0.0,0.0,27.42,0.0,1.27,-19.73,jan,2023,7.265735089171175,1.9,1.8499999999999999,35.370000000000005,0.9736842105263158,0.05371783997738195,0.05,0.23,0.0
26,2023-01-27 00:00:00+02:00,50.82,50.82,0.0,0.0,0.0,0.0,39.08,0.0,-3.46,-24.46,jan,2023,7.345149625988371,0.9,0.9,51.72,1.0,0.01740139211136891,0.02,0.07,0.0
27,2023-01-28 00:00:00+02:00,56.32,56.32,0.0,0.0,0.0,0.0,35.48,0.0,-0.42,-21.42,jan,2023,7.341008977182786,0.3,0.3,56.62,1.0,0.005298481102084069,0.01,0.01,0.0
28,2023-01-29 00:00:00+02:00,60.05,60.05,0.0,0.0,0.0,0.0,44.2,0.0,0.19,-20.81,jan,2023,7.503304981249969,0.6,0.6,60.65,1.0,0.00989282769991756,0.01,0.04,0.0
29,2023-01-30 00:00:00+02:00,36.42,36.41,0.01,0.01,0.0,0.0,23.87,0.0,1.99,-19.01,jan,2023,7.498695586612728,1.7,1.69,38.099999999999994,0.9941176470588236,0.044619422572178484,0.04,0.12,0.0
30,2023-01-31 00:00:00+02:00,47.91,47.9,0.01,0.01,0.0,0.0,33.34,0.0,0.18,-20.82,jan,2023,7.660506008576647,1.6,1.59,49.49,0.99375,0.03232976358860376,0.03,0.1,0.0
31,2023-02-01 00:00:00+02:00,44.19,44.18,0.01,0.01,0.0,0.0,31.28,0.0,-3.43,-24.43,feb,2023,7.655393914568506,1.1,1.09,45.27,0.9909090909090909,0.02429865252926883,0.02,0.08,0.0
32,2023-02-02 00:00:00+02:00,47.43,47.43,0.0,0.0,0.0,0.0,35.21,0.0,-2.88,-23.88,feb,2023,7.816684495160406,1.0,1.0,48.43,1.0,0.020648358455502787,0.02,0.08,0.0
33,2023-02-03 00:00:00+02:00,53.19,53.19,0.0,0.0,0.0,0.0,44.92,0.0,-4.3,-25.3,feb,2023,7.811035290517156,1.4,1.4,54.589999999999996,1.0,0.025645722659827806,0.03,0.14,0.0
34,2023-02-04 00:00:00+02:00,52.82,52.82,0.0,0.0,0.0,0.0,30.65,0.0,-5.93,-26.93,feb,2023,7.971771406984521,1.3,1.3,54.12,1.0,0.02402069475240207,0.02,0.06,0.0
35,2023-02-05 00:00:00+02:00,57.04,57.04,0.0,0.0,0.0,0.0,42.42,0.0,-3.43,-24.43,feb,2023,7.965550399209942,0.8,0.8,57.839999999999996,1.0,0.013831258644536654,0.01,0.05,0.0
36,2023-02-06 00:00:00+02:00,56.46,56.46,0.0,0.0,0.0,0.0,42.64,0.0,-1.58,-22.58,feb,2023,8.125697230729926,0.3,0.3,56.76,1.0,0.005285412262156448,0.01,0.02,0.0
37,2023-02-07 00:00:00+02:00,44.47,44.47,0.0,0.0,0.0,0.0,28.31,0.0,0.17,-20.83,feb,2023,8.202202943829779,0.4,0.4,44.87,1.0,0.008914642299977715,0.01,0.02,0.0
38,2023-02-08 00:00:00+02:00,45.86,45.86,0.0,0.0,0.0,0.0,32.47,0.0,2.06,-18.94,feb,2023,8.278392326580873,1.1,1.1,46.96,1.0,0.023424190800681432,0.02,0.08,0.0
39,2023-02-09 00:00:00+02:00,53.28,53.27,0.01,0.01,0.0,0.0,40.41,0.0,2.18,-18.82,feb,2023,8.35425668791247,1.2,1.19,54.46,0.9916666666666667,0.022034520749173704,0.02,0.08,0.0
40,2023-02-10 00:00:00+02:00,40.71,40.71,0.0,0.0,0.0,0.0,25.94,0.0,0.4,-20.6,feb,2023,8.429787370831948,0.2,0.2,40.910000000000004,1.0,0.0048887802493277925,0.0,0.01,0.0
41,2023-02-11 00:00:00+02:00,55.61,55.61,0.0,0.0,0.0,0.0,33.87,0.0,-1.87,-22.87,feb,2023,8.588309367053638,0.0,0.0,55.61,0.0,0.0,0.0,0.0,0.0
42,2023-02-12 00:00:00+02:00,63.39,63.39,0.0,0.0,0.0,0.0,48.64,0.0,-1.42,-22.42,feb,2023,8.579814018788909,0.2,0.2,63.59,1.0,0.0031451486082717407,0.0,0.01,0.0
43,2023-02-13 00:00:00+02:00,43.67,43.4,0.27,0.27,0.03,0.0,31.45,0.0,4.55,-16.45,feb,2023,8.737626794213867,3.1,2.83,46.23,0.9129032258064516,0.06705602422669263,0.06,0.19,0.0
44,2023-02-14 00:00:00+02:00,54.64,54.64,0.0,0.0,0.0,0.0,30.84,0.0,0.77,-20.23,feb,2023,8.728405876888994,3.9,3.9,58.54,1.0,0.06662111376836351,0.07,0.14,0.0
45,2023-02-15 00:00:00+02:00,52.05,52.05,0.0,0.0,0.0,0.0,33.27,0.0,-1.13,-22.13,feb,2023,8.885477314398486,1.8,1.8,53.849999999999994,1.0,0.033426183844011144,0.03,0.09,0.0
46,2023-02-16 00:00:00+02:00,52.89,52.89,0.0,0.0,0.0,0.0,32.94,0.0,0.61,-20.39,feb,2023,8.875499736084517,0.7,0.7,53.59,1.0,0.01306213845866766,0.01,0.03,0.0
47,2023-02-17 00:00:00+02:00,43.82,43.78,0.04,0.04,0.0,0.0,29.42,0.0,2.07,-18.92,feb,2023,9.031799743513561,2.5,2.46,46.24,0.984,0.054065743944636674,0.05,0.15,0.0
48,2023-02-18 00:00:00+02:00,53.82,53.82,0.0,0.0,0.0,0.0,35.17,0.0,-0.14,-21.14,feb,2023,9.104369974658422,0.1,0.1,53.92,1.0,0.00185459940652819,0.0,0.01,0.0
49,2023-02-19 00:00:00+02:00,73.3,73.3,0.0,0.0,0.0,0.0,31.89,0.0,-0.94,-21.94,feb,2023,9.176537352019928,0.0,0.0,73.3,0.0,0.0,0.0,0.0,0.0
50,2023-02-20 00:00:00+02:00,49.8,49.8,0.0,0.0,0.0,0.0,33.06,0.0,-2.0,-23.0,feb,2023,9.331628656212864,0.0,0.0,49.8,0.0,0.0,0.0,0.0,0.0
51,2023-02-21 00:00:00+02:00,55.41,55.41,0.0,0.0,0.0,0.0,32.16,0.0,-5.38,-26.38,feb,2023,9.319637537889317,0.0,0.0,55.41,0.0,0.0,0.0,0.0,0.0
52,2023-02-22 00:00:00+02:00,45.92,45.92,0.0,0.0,0.0,0.0,19.64,0.0,-7.73,-28.73,feb,2023,9.473891731940117,0.0,0.0,45.92,0.0,0.0,0.0,0.0,0.0
53,2023-02-23 00:00:00+02:00,60.53,60.53,0.0,0.0,0.0,0.0,36.94,0.0,-1.65,-22.65,feb,2023,9.461051729902552,0.0,0.0,60.53,0.0,0.0,0.0,0.0,0.0
54,2023-02-24 00:00:00+02:00,80.78,80.78,0.0,0.0,0.0,0.0,52.55,0.0,-2.92,-23.92,feb,2023,9.614446226485516,0.0,0.0,80.78,0.0,0.0,0.0,0.0,0.0
55,2023-02-25 00:00:00+02:00,55.23,55.23,0.0,0.0,0.0,0.0,32.22,0.0,-3.49,-24.49,feb,2023,9.600736258551288,0.0,0.0,55.23,0.0,0.0,0.0,0.0,0.0
56,2023-02-26 00:00:00+02:00,54.86,54.86,0.0,0.0,0.0,0.0,28.88,0.0,-7.63,-28.63,feb,2023,9.753251179133693,0.0,0.0,54.86,0.0,0.0,0.0,0.0,0.0
57,2023-02-27 00:00:00+02:00,60.35,60.35,0.0,0.0,0.0,0.0,36.92,0.0,-4.02,-25.02,feb,2023,9.821986222699906,0.0,0.0,60.35,0.0,0.0,0.0,0.0,0.0
58,2023-02-28 00:00:00+02:00,51.49,51.49,0.0,0.0,0.0,0.0,19.54,0.0,2.3,-18.7,feb,2023,9.89027101197603,0.0,0.0,51.49,0.0,0.0,0.0,0.0,0.0
59,2023-03-01 00:00:00+02:00,43.84,43.46,0.38,0.38,0.04,0.0,25.09,0.0,1.59,-19.41,mar,2023,9.958101786690378,3.5,3.12,46.58,0.8914285714285715,0.07513954486904251,0.07,0.15,0.0
60,2023-03-02 00:00:00+02:00,69.81,69.78,0.03,0.03,0.0,0.0,36.59,0.0,2.66,-18.34,mar,2023,10.025475208048134,3.3,3.27,73.05,0.990909090909091,0.04517453798767967,0.04,0.09,0.0
61,2023-03-03 00:00:00+02:00,39.85,39.69,0.16,0.16,0.01,0.0,21.7,0.0,1.27,-19.73,mar,2023,10.092388224931828,3.7,3.54,43.23,0.9567567567567568,0.08558871154291002,0.08,0.16,0.0
62,2023-03-04 00:00:00+02:00,56.55,56.48,0.07,0.07,0.0,0.0,34.17,0.0,-1.96,-22.96,mar,2023,10.242171593697314,1.6,1.53,58.01,0.9562499999999999,0.027581451473883814,0.03,0.06,0.0
63,2023-03-05 00:00:00+02:00,58.49,58.49,0.0,0.0,0.0,0.0,33.81,0.0,-5.3,-26.3,mar,2023,10.224822565179862,5.1,5.1,63.59,1.0,0.08020128951092938,0.08,0.17,0.0
64,2023-03-06 00:00:00+02:00,46.78,46.78,0.0,0.0,0.0,0.0,18.61,0.0,-6.13,-27.13,mar,2023,10.373672904933551,1.6,1.6,48.38,1.0,0.03307151715584952,0.03,0.05,0.0
65,2023-03-07 00:00:00+02:00,45.0,44.41,0.65,0.59,0.06,0.06,25.47,0.0,-8.93,-29.93,mar,2023,10.355386933210957,4.9,4.25,48.66,0.8673469387755102,0.10069872585285657,0.09,0.18,0.0
66,2023-03-08 00:00:00+02:00,53.62,53.58,0.04,0.04,0.0,0.0,27.88,0.0,-4.9,-25.9,mar,2023,10.503297072766898,2.5,2.46,56.04,0.984,0.04461099214846538,0.04,0.09,0.0
67,2023-03-09 00:00:00+02:00,51.23,50.95,0.28,0.28,0.01,0.0,30.55,0.0,-8.7,-29.7,mar,2023,10.5674018470107,7.2,6.92,57.870000000000005,0.961111111111111,0.1244167962674961,0.12,0.25,0.0
68,2023-03-10 00:00:00+02:00,39.88,39.34,0.54,0.54,0.06,0.0,24.59,0.0,-2.48,-23.48,mar,2023,10.631033891204225,2.4,1.8599999999999999,41.2,0.775,0.058252427184466014,0.05,0.11,0.0
69,2023-03-11 00:00:00+02:00,48.23,48.22,0.01,0.01,0.0,0.0,28.23,0.0,-6.77,-27.77,mar,2023,10.69419296027279,3.1,3.0900000000000003,51.31,0.9967741935483871,0.06041707269538102,0.06,0.13,0.0
70,2023-03-12 00:00:00+02:00,60.81,60.58,0.23,0.23,0.01,0.0,32.22,0.0,-4.8,-25.8,mar,2023,10.756878891420648,5.1,4.869999999999999,65.45,0.9549019607843137,0.0779220779220779,0.07,0.15,0.0
71,2023-03-13 00:00:00+02:00,48.26,47.93,0.33,0.33,0.02,0.0,25.3,0.0,-3.32,-24.32,mar,2023,10.819092409011034,5.7,5.37,53.3,0.9421052631578948,0.10694183864915573,0.1,0.19,0.0
72,2023-03-14 00:00:00+02:00,48.1,47.36,0.82,0.74,0.09,0.08,35.35,0.0,2.65,-18.35,mar,2023,10.964167947795644,4.7,3.8800000000000003,51.24,0.8255319148936171,0.09172521467603435,0.08,0.24,0.0
73,2023-03-15 00:00:00+02:00,46.0,45.83,0.17,0.17,0.0,0.0,25.09,0.0,-0.82,-21.82,mar,2023,10.942106953023755,6.2,6.03,51.86,0.9725806451612903,0.1195526417277285,0.12,0.23,0.0
74,2023-03-16 00:00:00+02:00,34.51,33.08,8.48,1.43,0.1,7.05,22.81,0.0,-2.18,-23.18,mar,2023,11.086245501198555,17.0,8.52,41.599999999999994,0.5011764705882352,0.4086538461538462,0.2,0.45,0.0
75,2023-03-17 00:00:00+02:00,47.31,45.61,2.22,1.7,0.19,0.52,36.63,0.0,-2.76,-23.76,mar,2023,11.063252878377455,11.1,8.879999999999999,54.489999999999995,0.7999999999999999,0.20370710222059094,0.16,0.5,0.0
76,2023-03-18 00:00:00+02:00,44.55,44.43,0.12,0.12,0.01,0.0,18.02,0.0,2.7,-18.3,mar,2023,11.2064662452043,5.3,5.18,49.61,0.9773584905660377,0.10683329973795605,0.1,0.16,0.0
77,2023-03-19 00:00:00+02:00,43.9,42.92,1.74,0.98,0.12,0.76,30.25,0.0,1.22,-19.78,mar,2023,11.265889796193806,8.1,6.359999999999999,49.28,0.7851851851851851,0.1643668831168831,0.13,0.33,0.0
78,2023-03-20 00:00:00+02:00,47.28,47.22,0.06,0.06,0.0,0.0,22.71,0.0,0.5,-20.5,mar,2023,11.241528783012626,2.7,2.64,49.86,0.9777777777777777,0.05415162454873647,0.05,0.1,0.0
79,2023-03-21 00:00:00+02:00,39.58,39.13,0.61,0.45,0.05,0.16,19.89,0.0,-0.59,-21.59,mar,2023,11.21672357876071,18.8,18.19,57.32000000000001,0.9675531914893617,0.3279832519190509,0.32,0.49,0.0
80,2023-03-22 00:00:00+02:00,42.86,42.71,0.15,0.15,0.02,0.0,22.51,0.0,1.81,-19.19,mar,2023,11.191482381654811,4.3,4.1499999999999995,46.86,0.9651162790697674,0.09176269739650021,0.09,0.17,0.0
81,2023-03-23 00:00:00+02:00,31.07,28.57,4.42,2.5,0.19,1.92,21.66,0.0,4.11,-16.89,mar,2023,11.165814040796228,15.0,10.58,39.15,0.7053333333333334,0.3831417624521073,0.27,0.6,0.0
82,2023-03-24 00:00:00+02:00,32.85,31.92,1.34,0.93,0.1,0.41,15.49,0.0,3.53,-17.47,mar,2023,10.97314664394774,7.6,6.26,38.18,0.8236842105263158,0.19905709795704557,0.16,0.28,0.0
83,2023-03-25 00:00:00+02:00,27.01,26.1,3.26,0.91,0.2,2.35,13.93,0.0,0.53,-20.47,mar,2023,10.946685139386503,9.3,6.040000000000001,32.14,0.6494623655913979,0.2893590541381456,0.19,0.33,0.0
84,2023-03-26 00:00:00+02:00,44.85,44.85,0.0,0.0,0.0,0.0,11.8,0.0,-2.15,-23.15,mar,2023,10.919832321118804,0.6,0.6,45.45,1.0,0.0132013201320132,0.01,0.02,0.0
85,2023-03-27 00:00:00+03:00,40.18,40.18,0.0,0.0,0.0,0.0,15.42,0.0,-4.07,-25.07,mar,2023,10.892599425445008,0.0,0.0,40.18,0.0,0.0,0.0,0.0,0.0
86,2023-03-28 00:00:00+03:00,53.38,53.38,0.0,0.0,0.0,0.0,21.26,0.0,-2.64,-23.64,mar,2023,10.781830691102627,0.1,0.1,53.480000000000004,1.0,0.0018698578908002991,0.0,0.0,0.0
87,2023-03-29 00:00:00+03:00,58.81,58.81,0.0,0.0,0.0,0.0,23.17,0.0,-4.12,-25.12,mar,2023,10.753900662752935,0.0,0.0,58.81,0.0,0.0,0.0,0.0,0.0
88,2023-03-30 00:00:00+03:00,52.71,52.71,0.0,0.0,0.0,0.0,24.92,0.0,-7.91,-28.91,mar,2023,10.725628678400124,0.1,0.1,52.81,1.0,0.0018935807612194661,0.0,0.0,0.0
89,2023-03-31 00:00:00+03:00,44.96,44.96,0.0,0.0,0.0,0.0,18.66,0.0,-6.49,-27.49,mar,2023,10.697027358533138,0.5,0.5,45.46,1.0,0.010998680158380994,0.01,0.02,0.0
90,2023-04-01 00:00:00+03:00,37.9,37.12,2.15,0.78,0.02,1.37,14.6,0.0,-1.49,-22.49,apr,2023,10.502159381384388,10.3,8.15,45.269999999999996,0.7912621359223301,0.22752374641042636,0.18,0.27,0.0
91,2023-04-02 00:00:00+03:00,38.38,37.01,4.45,1.37,0.12,3.08,25.62,0.0,-1.13,-22.13,apr,2023,10.473029210042961,18.0,13.55,50.56,0.7527777777777778,0.3560126582278481,0.27,0.54,0.0
92,2023-04-03 00:00:00+03:00,37.53,36.62,11.6,0.91,0.2,10.69,25.78,0.0,-2.12,-23.12,apr,2023,10.443614465263307,29.6,18.0,54.62,0.6081081081081081,0.5419260344196266,0.33,0.62,0.0
93,2023-04-04 00:00:00+03:00,40.53,39.26,9.81,1.27,0.28,8.54,25.61,0.0,-3.28,-24.28,apr,2023,10.413928677390142,31.0,21.189999999999998,60.449999999999996,0.6835483870967741,0.5128205128205129,0.35,0.61,0.0
94,2023-04-05 00:00:00+03:00,45.03,43.96,1.09,1.07,0.08,0.02,11.24,0.0,0.68,-20.32,apr,2023,10.301299714653705,11.7,10.61,54.57,0.9068376068376068,0.21440351841671246,0.19,0.24,0.0
95,2023-04-06 00:00:00+03:00,20.66,19.06,9.61,1.6,0.25,8.01,9.54,0.0,3.57,-17.43,apr,2023,10.271166496919424,21.7,12.09,31.15,0.5571428571428572,0.6966292134831461,0.39,0.56,0.0
96,2023-04-07 00:00:00+03:00,18.45,16.74,9.44,1.71,0.34,7.73,11.25,0.0,3.39,-17.61,apr,2023,10.24080579247011,29.4,19.96,36.7,0.6789115646258504,0.8010899182561307,0.54,0.78,0.0
97,2023-04-08 00:00:00+03:00,20.05,18.76,10.94,1.29,0.24,9.65,10.71,0.0,4.69,-16.31,apr,2023,10.21023185745726,31.6,20.660000000000004,39.42,0.6537974683544304,0.8016235413495687,0.52,0.72,0.0
98,2023-04-09 00:00:00+03:00,23.38,21.79,8.37,1.59,0.23,6.78,12.1,0.0,5.01,-15.99,apr,2023,10.179459241408612,30.5,22.130000000000003,43.92,0.7255737704918034,0.6944444444444444,0.5,0.7,0.0
99,2023-04-10 00:00:00+03:00,18.33,15.75,8.22,2.58,0.25,5.64,10.43,0.0,4.14,-16.86,apr,2023,9.983951626002359,28.7,20.479999999999997,36.23,0.7135888501742159,0.7921611923820039,0.57,0.79,0.0
100,2023-04-11 00:00:00+03:00,23.04,21.54,7.92,1.5,0.28,6.42,13.97,0.0,5.56,-15.44,apr,2023,9.952975668255068,26.9,18.979999999999997,40.519999999999996,0.7055762081784386,0.6638696939782823,0.47,0.71,0.0
101,2023-04-12 00:00:00+03:00,17.63,15.88,12.81,1.75,0.36,11.06,12.34,0.0,9.92,-11.08,apr,2023,9.921851298257838,27.1,14.290000000000001,30.17,0.5273062730627306,0.8982432880344713,0.47,0.8,0.0
102,2023-04-13 00:00:00+03:00,21.68,19.35,7.4,2.33,0.34,5.07,9.84,0.0,8.54,-12.46,apr,2023,9.890594715737988,20.5,13.1,32.45,0.6390243902439025,0.6317411402157165,0.4,0.58,0.0
103,2023-04-14 00:00:00+03:00,23.65,21.65,13.46,2.0,0.28,11.46,12.09,0.0,5.77,-15.23,apr,2023,9.777400730624901,28.7,15.239999999999998,36.89,0.5310104529616725,0.777988614800759,0.41,0.61,0.0
104,2023-04-15 00:00:00+03:00,22.57,20.88,10.64,1.69,0.32,8.95,15.09,0.0,5.47,-15.53,apr,2023,9.746007945279347,34.4,23.759999999999998,44.64,0.6906976744186046,0.7706093189964157,0.53,0.8,0.0
105,2023-04-16 00:00:00+03:00,21.04,19.88,9.44,1.16,0.21,8.28,12.86,0.0,5.6,-15.4,apr,2023,9.714535660569753,34.2,24.760000000000005,44.64,0.7239766081871346,0.7661290322580646,0.55,0.78,0.0
106,2023-04-17 00:00:00+03:00,12.94,11.84,16.18,1.1,0.37,15.08,10.64,0.0,6.14,-14.86,apr,2023,9.683001521260243,34.6,18.42,30.26,0.5323699421965318,1.1434236615994713,0.61,0.94,0.0
107,2023-04-18 00:00:00+03:00,10.99,9.88,16.9,1.11,0.38,15.79,7.05,0.0,7.44,-13.56,apr,2023,9.570040943097487,34.9,18.0,27.880000000000003,0.5157593123209169,1.251793400286944,0.65,0.86,0.0
108,2023-04-19 00:00:00+03:00,11.33,10.7,20.92,0.63,0.33,20.29,6.37,0.0,7.85,-13.15,apr,2023,9.457315672516232,36.1,15.18,25.88,0.4204986149584487,1.3948995363214838,0.59,0.78,0.0
109,2023-04-20 00:00:00+03:00,17.14,15.9,9.83,1.24,0.26,8.59,5.34,0.0,7.57,-13.42,apr,2023,9.42589726118391,30.5,20.67,36.57,0.677704918032787,0.8340169537872573,0.57,0.66,0.0
110,2023-04-21 00:00:00+03:00,16.47,15.43,11.31,1.04,0.36,10.27,10.54,0.0,9.36,-11.64,apr,2023,9.394491781439388,34.7,23.39,38.82,0.6740634005763688,0.8938691396187533,0.6,0.83,0.0
111,2023-04-22 00:00:00+03:00,7.65,7.23,5.22,0.42,0.18,4.8,2.99,0.0,8.95,-12.05,apr,2023,9.363117542715376,36.5,31.28,38.510000000000005,0.8569863013698631,0.947805764736432,0.81,0.88,0.0
112,2023-04-23 00:00:00+03:00,13.43,11.91,11.78,1.52,0.48,10.26,9.8,0.0,8.7,-12.3,apr,2023,9.331793000970274,34.1,22.32,34.230000000000004,0.6545454545454545,0.9962021618463336,0.65,0.91,0.0
113,2023-04-24 00:00:00+03:00,17.2,14.84,4.61,2.36,0.29,2.25,6.28,0.0,6.27,-14.73,apr,2023,9.219990306046133,20.2,15.59,30.43,0.7717821782178218,0.6638186000657246,0.51,0.65,0.0
114,2023-04-25 00:00:00+03:00,18.49,16.53,5.03,1.96,0.26,3.07,5.96,0.0,8.15,-12.85,apr,2023,9.188918522508658,25.8,20.77,37.3,0.8050387596899224,0.6916890080428955,0.56,0.66,0.0
115,2023-04-26 00:00:00+03:00,28.21,27.57,0.64,0.64,0.02,0.0,4.13,0.0,5.91,-15.09,apr,2023,9.157952898978092,9.2,8.559999999999999,36.129999999999995,0.9304347826086956,0.2546360365347357,0.24,0.27,0.0
116,2023-04-27 00:00:00+03:00,13.19,11.65,22.71,1.54,0.37,21.17,6.35,0.0,5.02,-15.98,apr,2023,9.046943949617091,37.7,14.990000000000002,26.64,0.39761273209549075,1.4151651651651653,0.56,0.74,0.0
117,2023-04-28 00:00:00+03:00,28.47,27.68,5.62,0.79,0.17,4.83,8.73,0.0,3.06,-17.94,apr,2023,9.016362641929309,17.5,11.879999999999999,39.56,0.6788571428571428,0.442366026289181,0.3,0.39,0.0
118,2023-04-29 00:00:00+03:00,27.28,24.83,6.77,2.45,0.27,4.32,7.62,0.0,4.59,-16.41,apr,2023,8.906144419208998,30.2,23.43,48.26,0.7758278145695364,0.6257770410277663,0.49,0.58,0.0
119,2023-04-30 00:00:00+03:00,28.97,27.27,1.98,1.7,0.09,0.28,8.55,0.0,4.35,-16.65,apr,2023,8.876008669363927,14.7,12.719999999999999,39.989999999999995,0.8653061224489795,0.36759189797449365,0.32,0.4,0.0
120,2023-05-01 00:00:00+03:00,20.68,18.26,6.51,2.42,0.36,4.09,10.9,0.0,5.2,-15.8,may,2023,8.84607066742918,28.9,22.39,40.650000000000006,0.7747404844290658,0.7109471094710946,0.55,0.75,0.0
